datetime,ipsrc,ipdst,proto,dstport,action,policyid,interface,interface_out
2026-03-03 08:56:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:56:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:56:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:56:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:56:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:56:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:54,172.19.0.8,172.19.0.5,TCP,3389,PERMIT,11,eth0,(empty)
2026-03-03 08:55:54,172.19.0.8,172.19.0.5,TCP,3389,DENY,34,eth0,(empty)
2026-03-03 08:55:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:49,172.19.0.8,172.19.0.5,TCP,3389,PERMIT,11,eth0,(empty)
2026-03-03 08:55:49,172.19.0.8,172.19.0.5,TCP,3389,DENY,34,eth0,(empty)
2026-03-03 08:55:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:46,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:55:46,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:55:46,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:55:46,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:55:46,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:55:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:41,172.19.0.8,172.19.0.5,TCP,3389,PERMIT,11,eth0,(empty)
2026-03-03 08:55:41,172.19.0.8,172.19.0.5,TCP,3389,DENY,34,eth0,(empty)
2026-03-03 08:55:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:55:38,172.19.0.8,172.19.0.5,TCP,445,PERMIT,8,eth0,(empty)
2026-03-03 08:55:38,172.19.0.8,172.19.0.5,TCP,445,DENY,34,eth0,(empty)
2026-03-03 08:55:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:55:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:55:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:55:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:54:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:48,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:54:48,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:54:48,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:54:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:46,172.19.0.8,172.19.0.5,TCP,443,PERMIT,7,eth0,(empty)
2026-03-03 08:54:46,172.19.0.8,172.19.0.5,TCP,443,DENY,34,eth0,(empty)
2026-03-03 08:54:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:40,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:40,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:40,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:40,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:37,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:37,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:37,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:37,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:37,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:54:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:35,172.19.0.8,172.19.0.5,TCP,110,PERMIT,9,eth0,(empty)
2026-03-03 08:54:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:31,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:31,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:31,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:31,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:31,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:54:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:28,172.19.0.8,172.19.0.5,TCP,23,PERMIT,2,eth0,(empty)
2026-03-03 08:54:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:25,172.19.0.8,172.19.0.5,TCP,8080,PERMIT,10,eth0,(empty)
2026-03-03 08:54:25,172.19.0.8,172.19.0.5,TCP,8080,DENY,34,eth0,(empty)
2026-03-03 08:54:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:05,172.19.0.8,172.19.0.5,TCP,110,PERMIT,9,eth0,(empty)
2026-03-03 08:54:05,172.19.0.8,172.19.0.5,TCP,110,DENY,34,eth0,(empty)
2026-03-03 08:54:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:54:01,172.19.0.8,172.19.0.5,TCP,110,PERMIT,9,eth0,(empty)
2026-03-03 08:54:01,172.19.0.8,172.19.0.5,TCP,110,DENY,34,eth0,(empty)
2026-03-03 08:54:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:59,172.19.0.8,172.19.0.5,TCP,23,PERMIT,2,eth0,(empty)
2026-03-03 08:53:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:56,172.19.0.8,172.19.0.5,TCP,110,PERMIT,9,eth0,(empty)
2026-03-03 08:53:56,172.19.0.8,172.19.0.5,TCP,110,DENY,34,eth0,(empty)
2026-03-03 08:53:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:51,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:51,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:51,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:51,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:48,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:48,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:48,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:48,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:48,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:53:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:45,172.19.0.8,172.19.0.5,TCP,3389,PERMIT,11,eth0,(empty)
2026-03-03 08:53:45,172.19.0.8,172.19.0.5,TCP,3389,DENY,34,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:43,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:53:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:39,172.19.0.8,172.19.0.5,TCP,445,PERMIT,8,eth0,(empty)
2026-03-03 08:53:39,172.19.0.8,172.19.0.5,TCP,445,DENY,34,eth0,(empty)
2026-03-03 08:53:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:53:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:53:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:53:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:53:37,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:52:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:39,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:52:39,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:52:39,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:52:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:37,172.19.0.8,172.19.0.5,TCP,443,PERMIT,7,eth0,(empty)
2026-03-03 08:52:37,172.19.0.8,172.19.0.5,TCP,443,DENY,34,eth0,(empty)
2026-03-03 08:52:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:35,172.19.0.8,172.19.0.5,TCP,8080,PERMIT,10,eth0,(empty)
2026-03-03 08:52:35,172.19.0.8,172.19.0.5,TCP,8080,DENY,34,eth0,(empty)
2026-03-03 08:52:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:32,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:32,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:32,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:32,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:32,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:17,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:17,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:17,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:17,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:17,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:14,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:14,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:14,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:14,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:14,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:10,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:10,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:10,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:10,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:10,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:52:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:08,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:08,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:08,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:08,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:08,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:05,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:05,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:05,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:05,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:05,172.19.0.8,172.19.0.5,TCP,21,PERMIT,3,eth0,(empty)
2026-03-03 08:52:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:03,172.19.0.8,172.19.0.5,TCP,445,PERMIT,8,eth0,(empty)
2026-03-03 08:52:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:52:00,172.19.0.8,172.19.0.5,TCP,23,PERMIT,2,eth0,(empty)
2026-03-03 08:51:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:58,172.19.0.8,172.19.0.5,TCP,3389,PERMIT,11,eth0,(empty)
2026-03-03 08:51:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:57,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:51:57,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:51:57,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:51:57,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:51:57,172.19.0.8,172.19.0.5,TCP,80,PERMIT,4,eth0,(empty)
2026-03-03 08:51:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:53,172.19.0.8,172.19.0.5,TCP,22,PERMIT,1,eth0,(empty)
2026-03-03 08:51:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:51:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:50:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 08:50:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
